,global_sentiment_score,global_sentiment_category,market_relevance_score,Banks_sentiment_score,Banks_relevance_score,Oil & Gas_sentiment_score,Oil & Gas_relevance_score,Technology_sentiment_score,Technology_relevance_score,Healthcare_sentiment_score,Healthcare_relevance_score,Utilities_sentiment_score,Utilities_relevance_score,key_points,keywords
0,0.8,Positive,1.0,0.9,1.0,0.2,0.0,0.7,0.5,0.3,0.0,0.4,0.0,"Target processed over 76 million transactions with a value exceeding 488 trillion euros in 2005. | The availability rate of the Target system improved to 99.83% in 2005. | Target accounted for 89% of the value and 59% of the volume of large-value payments in euro. | The system is crucial for the integration of the euro money market and the effective conduct of the single monetary policy. | Target2 is set to go live in November 2007, enhancing the system's capabilities.",Target | European Central Bank | large-value payments | Target2 | financial stability
0,0.8,Positive,1.0,0.9,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,"The ECB published the Target Annual Report 2005, the sixth report of its kind. | Target is the most important large-value payment system in the euro area. | In 2005, Target traffic increased by 10% in both value and volume compared to 2004. | Average daily payments in 2005 were 296,300 with a value of EUR 1.9 trillion. | The availability rate of Target improved to 99.83% in 2005.",ECB | Target | payment system | financial stability | annual report
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,The ECB aims to maintain price stability in the euro area. | Statistical information is crucial for the ECB's monetary policy and financial stability. | The document outlines the responsibilities of the ECB and the European Commission in collecting and harmonizing statistics. | The ECB has developed a comprehensive statistical framework to support its monetary policy objectives. | The report emphasizes the importance of timely and accurate statistical data for economic analysis.,ECB | monetary policy | statistics | financial stability | euro area
0,0.5,Neutral,0.8,0.6,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,ECB publishes a document entitled 'ECB Statistics: An Overview'. | The document provides accessible information on ECB statistics. | It indicates which statistics are covered by ECB legal acts. | This publication updates a similar one released in May 2000. | The document will be available in all 20 official community languages.,ECB | statistics | publication | legal acts | European Union
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,Publication of the blue book addendum with 2004 data. | New structure and layout for better understanding of payment and securities settlement systems. | Comprehensive review and enhancements in data collection. | Detailed explanatory notes to aid users in understanding changes. | Close cooperation between ECB and central banks for data enhancement.,blue book | payment systems | securities settlement | statistical framework | ECB
0,0.5,Neutral,1.0,0.6,1.0,0.2,0.5,0.4,0.5,0.3,0.0,0.4,0.5,"The report assesses the quality and integrity of euro area balance of payments and international investment position statistics. | Methodological soundness and consistency of contributions to the euro area aggregate have improved. | There are still weaknesses in the stability of basic data, particularly for investment income. | New data collection methods are being implemented to enhance the accuracy of statistics. | The report highlights the importance of timely and accurate data for monetary policy and economic analysis.",balance of payments | international investment position | data quality | methodological soundness | euro area
0,0.8,Positive,1.0,0.7,1.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,"The SEPA aims to eliminate national barriers for payments within the euro area. | By January 2008, the SEPA credit transfer and direct debit schemes are expected to be operational. | The SEPA project is comparable in ambition and complexity to the introduction of euro banknotes and coins. | Public administrations are encouraged to lead by example in adopting SEPA payment instruments. | The SEPA will enhance the efficiency of cross-border payments and contribute to the single market.",SEPA | euro area | payment systems | banking | cross-border payments
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,"The ECB published the second annual quality report on euro area balance of payments and international investment position statistics. | The report assesses the quality of euro area statistics based on methodological soundness, timeliness, revisions practice, and consistency. | Quantitative indicators indicate a progressive improvement in quality aspects since 1999. | The report was developed by a joint ECB and Eurostat task force on quality. | The report is accessible on the ECB's website and hard copies can be requested.",ECB | balance of payments | international investment position | quality report | statistics
0,0.7,Positive,1.0,0.8,1.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,ECB defines final SEPA objectives in its fourth progress report. | Calls for user-friendly and cost-efficient payment solutions. | Banking industry needs to develop business models at the euro area level. | Interoperability in payment infrastructures expected by the end of 2010. | Emphasis on the need to accelerate standardisation work.,SEPA | payment solutions | banking industry | interoperability | standardisation
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The survey covers trends in unsecured and secured markets across EU member states. | There is a notable increase in turnover in both unsecured and secured cash lending. | The OTC derivatives market shows significant activity, particularly in interest rate swaps. | Market structure analysis indicates a concentration of activity among a small number of banks. | The report provides detailed maturity analysis for various market segments.",Euro money market | unsecured market | secured market | OTC derivatives | turnover analysis
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Annual survey of euro area money markets conducted by ECB and national central banks. | Survey is part of regular monitoring activities of the European System of Central Banks. | Complete reports are published every two years. | Latest complete report was published in May 2005. | Current report consists of charts from the 2005 survey with no explanatory text.,euro area | money markets | ECB | survey | report
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The publication provides an overview of the bond markets and long-term interest rates in non-euro area EU member states and acceding countries. | It includes statistical data updated annually, reflecting the structure of capital markets in these regions. | The report covers various countries including the Czech Republic, Denmark, Estonia, and others. | The data is essential for understanding the financial landscape and investment opportunities in these markets. | The cooperation between the ECB and national central banks enhances the reliability of the statistics presented.",bond markets | long-term interest rates | EU member states | financial statistics | ECB
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,Publication of an addendum to the November 2004 report on bond markets. | Overview of capital market structures in non-euro area EU member states. | Statistical survey conducted with the help of national central banks. | Descriptive parts of the report are updated every few years. | Statistical data are updated annually.,European Central Bank | bond markets | long-term interest rates | capital market structures | statistical survey
